,joe,bool,First,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
2728,,True,5,23.0,1004.0,221.0,697.0,201.0,1.6351,59600.0,INLAND
2729,,True,5,33.0,1192.0,213.0,1066.0,211.0,4.5714,68600.0,INLAND
2730,,True,5,25.0,1311.0,375.0,1193.0,351.0,2.1979,63900.0,INLAND
2731,,True,5,28.0,1672.0,416.0,1335.0,397.0,1.5987,59400.0,INLAND
2732,,True,5,15.0,1171.0,328.0,1024.0,298.0,1.3882,69400.0,INLAND
2733,,True,5,18.0,1178.0,438.0,1377.0,429.0,1.3373,58300.0,INLAND
2734,,True,5,34.0,2856.0,555.0,1627.0,522.0,3.2083,76200.0,INLAND
2735,,True,5,20.0,2372.0,835.0,2283.0,767.0,1.1707,62500.0,INLAND
2736,,True,5,50.0,1291.0,277.0,864.0,274.0,1.6667,68100.0,INLAND
2737,,True,5,46.0,2511.0,490.0,1583.0,469.0,3.0603,70800.0,INLAND
2738,,True,5,35.0,1185.0,202.0,615.0,191.0,4.6154,86200.0,INLAND
2739,,True,5,25.0,2007.0,301.0,1135.0,332.0,5.128,99600.0,INLAND
2740,,True,5,29.0,1568.0,283.0,848.0,245.0,3.1597,76200.0,INLAND
2741,,True,5,5.0,2652.0,606.0,1767.0,536.0,2.8025,84300.0,INLAND
2742,,True,5,5.0,2494.0,414.0,1416.0,421.0,5.7843,110100.0,INLAND
2743,,True,5,8.0,2183.0,307.0,1000.0,287.0,6.3814,159900.0,INLAND
2744,,True,5,14.0,1687.0,507.0,762.0,451.0,1.6635,64400.0,INLAND
2745,,True,5,34.0,1152.0,208.0,621.0,208.0,3.6042,73600.0,INLAND
2746,,True,5,29.0,2321.0,367.0,1173.0,360.0,4.0375,86400.0,INLAND
2747,,True,5,20.0,1534.0,235.0,871.0,222.0,6.2715,97200.0,INLAND
2748,,True,5,15.0,1413.0,279.0,803.0,277.0,4.3021,87500.0,INLAND
2749,,True,5,15.0,1278.0,217.0,653.0,185.0,4.4821,140300.0,INLAND
2750,,True,5,30.0,935.0,177.0,649.0,148.0,2.5769,94400.0,INLAND
2751,,True,5,17.0,1960.0,389.0,1691.0,356.0,1.899,64000.0,INLAND
2752,,True,5,19.0,583.0,113.0,531.0,134.0,1.6838,95800.0,INLAND
2753,,True,5,25.0,2322.0,573.0,2185.0,602.0,1.375,70100.0,INLAND
2754,,True,5,24.0,1266.0,275.0,1083.0,298.0,1.4828,73100.0,INLAND
2755,,True,5,15.0,3414.0,666.0,2097.0,622.0,2.3319,91200.0,INLAND
2756,,True,5,18.0,3631.0,913.0,3565.0,924.0,1.5931,88400.0,INLAND
2757,,True,5,35.0,2159.0,492.0,1694.0,475.0,2.1776,75500.0,INLAND
2758,,True,5,29.0,1523.0,440.0,1302.0,393.0,1.1311,84700.0,INLAND
2759,,True,5,11.0,2872.0,610.0,2644.0,581.0,2.625,72700.0,INLAND
2760,,True,5,6.0,2804.0,581.0,2807.0,594.0,2.0625,67700.0,INLAND
2761,,True,5,17.0,290.0,94.0,135.0,57.0,1.7292,81300.0,INLAND
2762,,True,5,16.0,245.0,57.0,81.0,33.0,1.2639,51300.0,INLAND
2763,,True,5,15.0,208.0,49.0,51.0,20.0,4.0208,32500.0,INLAND
2764,,True,5,26.0,1134.0,280.0,329.0,158.0,1.4338,43900.0,INLAND
2765,,True,5,18.0,414.0,86.0,98.0,54.0,1.5417,57500.0,INLAND
2766,,True,5,20.0,1996.0,515.0,659.0,295.0,2.8684,62800.0,INLAND
2767,,True,5,15.0,1945.0,536.0,515.0,273.0,2.0109,54300.0,INLAND
2768,,True,5,5.0,186.0,43.0,41.0,21.0,2.7,58800.0,INLAND
2769,,True,5,8.0,240.0,46.0,63.0,24.0,1.4688,53800.0,INLAND
2770,,True,5,15.0,459.0,95.0,160.0,73.0,0.922,67500.0,INLAND
2771,,True,5,19.0,1210.0,248.0,329.0,155.0,1.7857,62800.0,INLAND
2772,,True,5,27.0,322.0,81.0,112.0,57.0,1.125,54400.0,INLAND
2773,,True,5,12.0,99.0,25.0,37.0,17.0,1.8958,53800.0,INLAND
2774,,True,5,2.0,96.0,18.0,30.0,16.0,5.3374,47500.0,INLAND
2775,,True,5,24.0,796.0,243.0,227.0,139.0,0.8964,59200.0,INLAND
2776,,True,5,18.0,1183.0,363.0,374.0,127.0,3.1607,57500.0,INLAND
2777,,True,5,19.0,749.0,238.0,476.0,169.0,1.7727,50000.0,INLAND
2778,,True,5,23.0,1586.0,448.0,338.0,182.0,1.2132,30000.0,INLAND
2779,,True,5,21.0,44.0,33.0,64.0,27.0,0.8571,25000.0,INLAND
2780,,True,5,19.0,2570.0,820.0,1431.0,608.0,1.275,56100.0,INLAND
2781,,True,5,15.0,1448.0,378.0,949.0,300.0,0.8585,45000.0,INLAND
2782,,True,5,17.0,1388.0,386.0,775.0,320.0,1.2049,44000.0,INLAND
2783,,True,5,16.0,3806.0,794.0,1501.0,714.0,2.1212,108300.0,INLAND
2784,,True,5,19.0,2460.0,405.0,1225.0,425.0,4.1576,141500.0,INLAND
2785,,True,5,19.0,2682.0,518.0,1134.0,399.0,3.2132,166000.0,INLAND
2786,,True,5,20.0,1468.0,283.0,721.0,270.0,3.0817,118800.0,INLAND
2787,,True,5,26.0,3135.0,524.0,1385.0,523.0,4.337,139700.0,INLAND
2788,,True,5,21.0,3302.0,557.0,1413.0,520.0,4.375,180400.0,INLAND
2789,,True,5,18.0,2281.0,520.0,1425.0,465.0,1.7388,54400.0,INLAND
2790,,True,5,34.0,2465.0,619.0,1172.0,575.0,1.9722,116100.0,INLAND
2791,,True,5,25.0,3295.0,824.0,1477.0,770.0,1.8325,105800.0,INLAND
2792,,True,5,38.0,1813.0,410.0,902.0,396.0,2.3261,98400.0,INLAND
2793,,True,5,22.0,3480.0,673.0,1541.0,636.0,2.75,94500.0,INLAND
2794,,True,5,19.0,99.0,26.0,51.0,22.0,1.7292,137500.0,INLAND
2795,,True,5,35.0,2563.0,530.0,861.0,371.0,2.325,80600.0,INLAND
2796,,True,5,34.0,2090.0,478.0,896.0,426.0,2.0357,74200.0,INLAND
2797,,True,5,23.0,2311.0,487.0,1019.0,384.0,2.2574,104700.0,INLAND
2798,,True,5,25.0,1709.0,439.0,632.0,292.0,1.7868,45500.0,INLAND
2799,,True,5,19.0,619.0,239.0,490.0,164.0,2.1,14999.0,INLAND
2800,,True,5,14.0,1372.0,386.0,436.0,213.0,1.1471,32900.0,INLAND
2801,,True,5,42.0,2271.0,458.0,1124.0,447.0,2.7583,64900.0,INLAND
2802,,True,5,45.0,1628.0,352.0,754.0,334.0,2.5703,62400.0,INLAND
2803,,True,5,38.0,2952.0,598.0,1491.0,568.0,2.6094,67900.0,INLAND
2804,,True,5,14.0,3520.0,604.0,1748.0,582.0,4.3162,87100.0,INLAND
2805,,True,5,5.0,2133.0,487.0,1182.0,438.0,3.0268,77000.0,INLAND
2806,,True,5,29.0,3415.0,631.0,1527.0,597.0,4.0125,84400.0,INLAND
2807,,True,5,39.0,2033.0,370.0,956.0,379.0,3.1736,70700.0,INLAND
2808,,True,5,40.0,1089.0,226.0,520.0,218.0,2.2727,67200.0,INLAND
2809,,True,5,36.0,2044.0,447.0,1021.0,374.0,1.8472,57400.0,INLAND
2810,,True,5,40.0,1912.0,439.0,1015.0,413.0,1.4598,52600.0,INLAND
2811,,True,5,42.0,1705.0,418.0,905.0,393.0,1.6286,54600.0,INLAND
2812,,True,5,41.0,1808.0,435.0,1005.0,373.0,1.7857,54300.0,INLAND
2813,,True,5,47.0,1691.0,402.0,913.0,358.0,1.8403,54700.0,INLAND
2814,,True,5,41.0,1992.0,421.0,1006.0,419.0,2.8393,57000.0,INLAND
2815,,True,5,35.0,2353.0,483.0,1368.0,455.0,2.325,63200.0,INLAND
2816,,True,5,21.0,2534.0,554.0,1297.0,517.0,2.0575,67000.0,INLAND
2817,,True,5,41.0,2221.0,516.0,1106.0,473.0,1.97,51900.0,INLAND
2818,,True,5,37.0,1761.0,443.0,911.0,365.0,2.0331,53200.0,INLAND
2819,,True,5,25.0,1577.0,310.0,844.0,309.0,3.0625,69400.0,INLAND
2820,,True,5,31.0,2348.0,701.0,1413.0,611.0,1.3222,51400.0,INLAND
2821,,True,5,35.0,2608.0,620.0,1566.0,583.0,2.1818,63500.0,INLAND
2822,,True,5,20.0,3268.0,833.0,1622.0,758.0,1.3587,67500.0,INLAND
2823,,True,5,10.0,4159.0,608.0,2089.0,591.0,5.5261,132000.0,INLAND
2824,,True,5,19.0,3889.0,832.0,1872.0,731.0,2.6812,107600.0,INLAND
2825,,True,5,12.0,3449.0,522.0,1754.0,551.0,5.6235,130600.0,INLAND
2826,,True,5,52.0,154.0,,37.0,16.0,10.0263,200000.0,INLAND
2827,,True,5,28.0,254.0,35.0,118.0,37.0,4.8571,237500.0,INLAND
2828,,True,5,18.0,1894.0,319.0,846.0,317.0,3.8611,126400.0,INLAND
2829,,True,5,10.0,6435.0,1040.0,3242.0,1030.0,5.575,132200.0,INLAND
2830,,True,5,11.0,8739.0,2190.0,4781.0,1919.0,1.7109,44600.0,INLAND
2831,,True,5,29.0,1820.0,459.0,1134.0,419.0,1.8289,59400.0,INLAND
2832,,True,5,36.0,790.0,224.0,426.0,208.0,1.4427,50600.0,INLAND
2833,,True,5,30.0,227.0,75.0,169.0,101.0,1.3527,60000.0,INLAND
2834,,True,5,43.0,2225.0,392.0,890.0,374.0,4.0208,90400.0,INLAND
2835,,True,5,48.0,1908.0,331.0,789.0,321.0,3.5714,84600.0,INLAND
2836,,True,5,44.0,2250.0,378.0,928.0,379.0,4.3906,93900.0,INLAND
2837,,True,5,42.0,2839.0,516.0,1203.0,487.0,3.7708,79400.0,INLAND
2838,,True,5,51.0,1373.0,284.0,648.0,300.0,2.8295,72100.0,INLAND
2839,,True,5,36.0,1896.0,315.0,937.0,303.0,3.996,85500.0,INLAND
2840,,True,5,34.0,1859.0,323.0,854.0,309.0,3.1906,76200.0,INLAND
2841,,True,5,34.0,813.0,171.0,440.0,170.0,2.8393,69800.0,INLAND
2842,,True,5,36.0,1443.0,273.0,680.0,259.0,2.9821,73100.0,INLAND
2843,,True,5,36.0,1864.0,331.0,1052.0,325.0,3.4205,76600.0,INLAND
2844,,True,5,36.0,1482.0,266.0,640.0,274.0,3.875,94500.0,INLAND
2845,,True,5,28.0,4667.0,875.0,2404.0,841.0,3.2325,89000.0,INLAND
2846,,True,5,29.0,3548.0,729.0,1542.0,659.0,2.947,87100.0,INLAND
2847,,True,5,23.0,4483.0,894.0,2136.0,883.0,3.6875,101700.0,INLAND
2848,,True,5,27.0,2473.0,400.0,1271.0,427.0,3.5524,89100.0,INLAND
2849,,True,5,23.0,5624.0,1148.0,2842.0,1042.0,3.1297,79000.0,INLAND
2850,,True,5,34.0,2047.0,347.0,888.0,352.0,3.6734,92900.0,INLAND
2851,,True,5,35.0,2220.0,388.0,906.0,373.0,3.5938,95200.0,INLAND
2852,,True,5,41.0,2417.0,435.0,973.0,406.0,3.0568,85600.0,INLAND
2853,,True,5,26.0,4800.0,831.0,2365.0,743.0,3.7533,87000.0,INLAND
2854,,True,5,30.0,2594.0,478.0,1419.0,480.0,3.725,83100.0,INLAND
2855,,True,5,33.0,3122.0,579.0,1733.0,545.0,3.8307,70600.0,INLAND
2856,,True,5,21.0,3999.0,727.0,1889.0,688.0,3.875,99500.0,INLAND
2857,,True,5,14.0,5548.0,941.0,2815.0,935.0,4.2214,104600.0,INLAND
2858,,True,5,27.0,3074.0,452.0,1223.0,452.0,5.4592,139100.0,INLAND
2859,,True,5,13.0,3137.0,417.0,1318.0,397.0,7.7751,194100.0,INLAND
2860,,True,5,6.0,4656.0,971.0,2320.0,935.0,3.0938,100800.0,INLAND
2861,,True,5,10.0,3216.0,526.0,1539.0,483.0,6.3639,143000.0,INLAND
2862,,True,5,10.0,3587.0,774.0,1398.0,763.0,2.569,113000.0,INLAND
2863,,True,5,14.0,2458.0,433.0,1352.0,411.0,3.5441,87000.0,INLAND
2864,,True,5,32.0,4121.0,755.0,2590.0,721.0,3.3462,67600.0,INLAND
2865,,True,5,20.0,1351.0,255.0,762.0,253.0,2.1111,105300.0,INLAND
2866,,True,5,17.0,3589.0,701.0,1746.0,640.0,2.4919,75700.0,INLAND
2867,,True,5,34.0,2412.0,446.0,1558.0,421.0,2.6903,62800.0,INLAND
2868,,True,5,33.0,3372.0,741.0,2352.0,704.0,2.0643,57600.0,INLAND
2869,,True,5,23.0,1106.0,252.0,790.0,230.0,1.8523,59700.0,INLAND
2870,,True,5,34.0,1672.0,359.0,1059.0,349.0,2.1588,61300.0,INLAND
2871,,True,5,37.0,1667.0,362.0,971.0,335.0,2.875,57400.0,INLAND
2872,,True,5,37.0,1475.0,327.0,946.0,295.0,1.6728,55400.0,INLAND
2873,,True,5,41.0,1463.0,339.0,1066.0,318.0,1.7467,52400.0,INLAND
2874,,True,5,40.0,1603.0,374.0,1026.0,337.0,1.365,54300.0,INLAND
2875,,True,5,38.0,2121.0,433.0,1547.0,441.0,2.774,59500.0,INLAND
2876,,True,5,32.0,1361.0,363.0,1483.0,297.0,1.625,46800.0,INLAND
2877,,True,5,39.0,1497.0,383.0,1182.0,355.0,1.0648,50000.0,INLAND
2878,,True,5,42.0,1185.0,358.0,1038.0,299.0,0.9951,48000.0,INLAND
2879,,True,5,41.0,2396.0,602.0,1781.0,543.0,1.8819,58000.0,INLAND
2880,,True,5,35.0,1673.0,426.0,1041.0,413.0,1.375,57500.0,INLAND
2881,,True,5,26.0,1317.0,374.0,1025.0,304.0,1.4024,51000.0,INLAND
2882,,True,5,30.0,1390.0,361.0,1116.0,298.0,1.3451,57500.0,INLAND
2883,,True,5,22.0,1812.0,457.0,1592.0,420.0,1.4146,49100.0,INLAND
2884,,True,5,24.0,1807.0,465.0,1460.0,410.0,1.4786,54800.0,INLAND
2885,,True,5,34.0,1020.0,247.0,795.0,228.0,1.625,50800.0,INLAND
2886,,True,5,28.0,1171.0,299.0,1193.0,273.0,0.8639,49400.0,INLAND
2887,,True,5,39.0,2228.0,542.0,1516.0,435.0,1.6009,48800.0,INLAND
2888,,True,5,36.0,1438.0,348.0,1054.0,341.0,1.8319,55400.0,INLAND
2889,,True,5,52.0,2805.0,573.0,1325.0,522.0,2.5083,70100.0,INLAND
2890,,True,5,29.0,607.0,177.0,476.0,143.0,1.1875,50700.0,INLAND
2891,,True,5,32.0,2620.0,682.0,2375.0,684.0,1.2618,46900.0,INLAND
2892,,True,5,41.0,303.0,78.0,216.0,80.0,2.2212,55500.0,INLAND
2893,,True,5,36.0,832.0,198.0,814.0,174.0,1.4773,57400.0,INLAND
2894,,True,5,38.0,918.0,220.0,743.0,222.0,1.7292,58100.0,INLAND
2895,,True,5,35.0,825.0,179.0,670.0,181.0,1.1638,57900.0,INLAND
2896,,True,5,52.0,425.0,119.0,380.0,97.0,1.4125,42500.0,INLAND
2897,,True,5,44.0,434.0,110.0,274.0,86.0,1.1944,57500.0,INLAND
2898,,True,5,52.0,114.0,26.0,158.0,26.0,1.075,67500.0,INLAND
2899,,True,5,35.0,120.0,35.0,477.0,41.0,1.9125,47500.0,INLAND
2900,,True,5,44.0,593.0,136.0,364.0,121.0,1.4779,66000.0,INLAND
2901,,True,5,52.0,90.0,35.0,36.0,31.0,0.8054,60000.0,INLAND
2902,,True,5,48.0,346.0,92.0,129.0,63.0,1.1875,63800.0,INLAND
2903,,True,5,52.0,191.0,52.0,106.0,49.0,2.0455,72500.0,INLAND
2904,,True,5,45.0,629.0,143.0,568.0,139.0,1.7321,84400.0,INLAND
2905,,True,5,38.0,2122.0,394.0,843.0,410.0,3.0,91800.0,INLAND
2906,,True,5,52.0,1695.0,290.0,540.0,260.0,2.7312,147100.0,INLAND
2907,,True,5,52.0,1503.0,367.0,554.0,277.0,1.6786,126600.0,INLAND
2908,,True,5,44.0,1618.0,310.0,667.0,300.0,2.875,82700.0,INLAND
2909,,True,5,28.0,4513.0,764.0,1593.0,763.0,2.9821,118700.0,INLAND
2910,,True,5,36.0,1942.0,414.0,1051.0,411.0,1.8362,66900.0,INLAND
2911,,True,5,30.0,4635.0,800.0,2307.0,754.0,3.6548,84700.0,INLAND
2912,,True,5,16.0,4507.0,1049.0,2261.0,959.0,3.3261,118400.0,INLAND
2913,,True,5,19.0,5254.0,894.0,2155.0,831.0,4.6705,110700.0,INLAND
2914,,True,5,12.0,6442.0,1116.0,2966.0,1092.0,4.5791,123400.0,INLAND
2915,,True,5,9.0,1228.0,234.0,409.0,212.0,4.3482,95200.0,INLAND
2916,,True,5,42.0,2508.0,483.0,1035.0,442.0,2.6513,72300.0,INLAND
2917,,True,5,41.0,1944.0,363.0,977.0,388.0,3.9097,81300.0,INLAND
2918,,True,5,40.0,1533.0,312.0,771.0,306.0,3.0435,69500.0,INLAND
2919,,True,5,46.0,1637.0,338.0,714.0,297.0,2.1818,75300.0,INLAND
2920,,True,5,44.0,2687.0,620.0,1521.0,549.0,1.7213,61600.0,INLAND
2921,,True,5,48.0,1833.0,396.0,947.0,363.0,2.2827,70000.0,INLAND
2922,,True,5,47.0,1631.0,340.0,847.0,315.0,2.5062,73700.0,INLAND
2923,,True,5,41.0,2551.0,594.0,1342.0,595.0,1.9671,76800.0,INLAND
2924,,True,5,38.0,1702.0,380.0,1191.0,366.0,1.8801,57800.0,INLAND
2925,,True,5,38.0,1838.0,388.0,1203.0,373.0,1.6797,60700.0,INLAND
2926,,True,5,36.0,2658.0,626.0,1490.0,529.0,1.2157,57000.0,INLAND
2927,,True,5,24.0,1941.0,484.0,1277.0,435.0,1.056,51600.0,INLAND
2928,,True,5,33.0,821.0,181.0,579.0,172.0,1.2469,46700.0,INLAND
2929,,True,5,40.0,850.0,227.0,764.0,186.0,0.9407,43600.0,INLAND
2930,,True,5,39.0,896.0,217.0,805.0,197.0,1.25,42500.0,INLAND
2931,,True,5,35.0,1164.0,277.0,992.0,284.0,1.4015,48700.0,INLAND
2932,,True,5,35.0,1021.0,280.0,1258.0,239.0,1.7375,48600.0,INLAND
2933,,True,5,36.0,1562.0,398.0,1223.0,329.0,0.9675,47100.0,INLAND
2934,,True,5,29.0,1244.0,266.0,933.0,227.0,1.6981,49400.0,INLAND
2935,,True,5,15.0,1482.0,338.0,1059.0,279.0,1.2617,42700.0,INLAND
2936,,True,5,18.0,1524.0,354.0,1210.0,344.0,1.1136,47800.0,INLAND
2937,,True,5,31.0,1498.0,359.0,1168.0,340.0,1.2232,49300.0,INLAND
2938,,True,5,19.0,2714.0,512.0,1823.0,500.0,3.1281,76200.0,INLAND
2939,,True,5,30.0,2294.0,508.0,1753.0,482.0,2.1078,54700.0,INLAND
2940,,True,5,32.0,1025.0,259.0,874.0,236.0,1.9612,53400.0,INLAND
2941,,True,5,35.0,2285.0,497.0,1738.0,480.0,2.4848,54000.0,INLAND
2942,,True,5,34.0,1379.0,333.0,1156.0,315.0,1.7197,48900.0,INLAND
2943,,True,5,31.0,1418.0,306.0,1219.0,312.0,1.5743,46700.0,INLAND
2944,,True,5,29.0,3480.0,608.0,2007.0,541.0,3.2738,78700.0,INLAND
2945,,True,5,21.0,496.0,131.0,511.0,124.0,1.7614,33200.0,INLAND
2946,,True,5,27.0,1615.0,355.0,1380.0,332.0,1.6632,49800.0,INLAND
2947,,True,5,36.0,1590.0,367.0,1311.0,390.0,1.6786,52900.0,INLAND
2948,,True,5,26.0,875.0,199.0,567.0,204.0,0.9288,36600.0,INLAND
2949,,True,5,31.0,2931.0,716.0,1969.0,588.0,2.2155,62100.0,INLAND
2950,,True,5,32.0,1293.0,317.0,1109.0,286.0,1.1786,45600.0,INLAND
2951,,True,5,34.0,1354.0,325.0,922.0,304.0,2.1875,58000.0,INLAND
2952,,True,5,44.0,1730.0,343.0,782.0,278.0,3.0208,63700.0,INLAND
2953,,True,5,42.0,1239.0,251.0,776.0,272.0,1.983,63300.0,INLAND
2954,,True,5,39.0,598.0,149.0,366.0,132.0,1.9125,57900.0,INLAND
2955,,True,5,38.0,1472.0,305.0,670.0,282.0,2.2407,76000.0,INLAND
2956,,True,5,38.0,1463.0,294.0,692.0,295.0,2.3125,65800.0,INLAND
2957,,True,5,36.0,3474.0,645.0,1679.0,616.0,2.7256,71900.0,INLAND
2958,,True,5,34.0,1441.0,294.0,695.0,275.0,2.6875,73700.0,INLAND
2959,,True,5,31.0,1607.0,336.0,817.0,307.0,2.5644,73000.0,INLAND
2960,,True,5,27.0,4590.0,897.0,2212.0,894.0,3.1753,85000.0,INLAND
2961,,True,5,20.0,9351.0,2139.0,4584.0,1953.0,2.575,69900.0,INLAND
2962,,True,5,14.0,3580.0,984.0,1933.0,912.0,2.6637,175000.0,INLAND
2963,,True,5,18.0,12707.0,2685.0,7009.0,2552.0,2.9438,87200.0,INLAND
2964,,True,5,17.0,2387.0,437.0,1204.0,423.0,4.0529,106200.0,INLAND
2965,,True,5,24.0,4119.0,865.0,1294.0,879.0,2.4123,86200.0,INLAND
2966,,True,5,16.0,4201.0,786.0,1667.0,724.0,4.8839,134100.0,INLAND
2967,,True,5,4.0,8574.0,1489.0,4250.0,1444.0,5.1036,103400.0,INLAND
2968,,True,5,5.0,4597.0,1071.0,1916.0,870.0,4.0327,131000.0,INLAND
2969,,True,5,18.0,4070.0,512.0,1580.0,540.0,10.5941,245800.0,INLAND
2970,,True,5,20.0,892.0,129.0,331.0,135.0,7.1837,176300.0,INLAND
2971,,True,5,14.0,2113.0,256.0,842.0,265.0,8.5325,224100.0,INLAND
2972,,True,5,16.0,1535.0,238.0,768.0,236.0,5.4449,118500.0,INLAND
2973,,True,5,15.0,1474.0,235.0,768.0,238.0,4.1528,130100.0,INLAND
2974,,True,5,4.0,6640.0,898.0,3121.0,902.0,6.759,170300.0,INLAND
2975,,True,5,8.0,11609.0,2141.0,5696.0,2100.0,5.0012,106300.0,INLAND
2976,,True,5,9.0,7085.0,1148.0,3084.0,1052.0,4.997,142900.0,INLAND
2977,,True,5,15.0,3944.0,746.0,2355.0,757.0,3.569,70700.0,INLAND
2978,,True,5,13.0,9027.0,1901.0,4870.0,1797.0,3.406,100700.0,INLAND
2979,,True,5,14.0,5264.0,1064.0,3278.0,1049.0,3.8117,82800.0,INLAND
2980,,True,5,34.0,2861.0,510.0,1375.0,486.0,3.4286,71400.0,INLAND
2981,,True,5,26.0,3691.0,826.0,2072.0,827.0,2.1553,84700.0,INLAND
2982,,True,5,21.0,3057.0,698.0,1627.0,680.0,2.7083,84700.0,INLAND
2983,,True,5,34.0,2221.0,436.0,1131.0,408.0,3.0486,68500.0,INLAND
2984,,True,5,36.0,973.0,219.0,613.0,187.0,1.5625,46700.0,INLAND
2985,,True,5,42.0,1120.0,255.0,677.0,213.0,1.5429,39400.0,INLAND
2986,,True,5,35.0,991.0,221.0,620.0,207.0,1.9417,53800.0,INLAND
2987,,True,5,32.0,3068.0,628.0,1897.0,607.0,2.4234,63700.0,INLAND
2988,,True,5,35.0,2053.0,412.0,1193.0,387.0,2.75,65800.0,INLAND
2989,,True,5,35.0,1650.0,390.0,1145.0,343.0,1.5357,56500.0,INLAND
2990,,True,5,35.0,1576.0,405.0,870.0,282.0,1.6575,59500.0,INLAND
2991,,True,5,33.0,2248.0,434.0,1461.0,405.0,2.9402,56200.0,INLAND
2992,,True,5,37.0,1337.0,275.0,767.0,273.0,1.6522,53300.0,INLAND
2993,,True,5,3.0,2821.0,519.0,1353.0,495.0,3.6852,109800.0,INLAND
2994,,True,5,20.0,37.0,11.0,34.0,8.0,1.2,50000.0,INLAND
2995,,True,5,11.0,7035.0,1455.0,3525.0,1387.0,3.4827,93600.0,INLAND
2996,,True,5,11.0,2161.0,371.0,1267.0,388.0,4.1957,92700.0,INLAND
2997,,True,5,12.0,2721.0,549.0,1294.0,523.0,2.5575,100200.0,INLAND
2998,,True,5,14.0,2927.0,588.0,1821.0,561.0,3.3529,82600.0,INLAND
2999,,True,5,9.0,10822.0,1994.0,6241.0,1906.0,4.0631,88200.0,INLAND
3000,,True,5,10.0,829.0,146.0,447.0,173.0,4.1484,102900.0,INLAND
3001,,True,5,10.0,7397.0,1369.0,4611.0,1310.0,3.6369,81600.0,INLAND
3002,,True,5,23.0,4870.0,965.0,2717.0,928.0,2.596,70000.0,INLAND
3003,,True,5,19.0,7092.0,1517.0,4101.0,1436.0,2.1006,74800.0,INLAND
3004,,True,5,7.0,8596.0,1597.0,4893.0,1520.0,3.9054,80900.0,INLAND
3005,,True,5,25.0,3081.0,635.0,1830.0,591.0,2.5804,97900.0,INLAND
3006,,True,5,5.0,6268.0,1003.0,3269.0,980.0,5.1457,118200.0,INLAND
3007,,True,5,6.0,80.0,16.0,66.0,21.0,3.125,65000.0,INLAND
3008,,True,5,10.0,7011.0,1453.0,4163.0,1307.0,2.7659,77500.0,INLAND
3009,,True,5,40.0,282.0,59.0,213.0,71.0,2.35,91700.0,INLAND
3010,,True,5,32.0,444.0,102.0,242.0,87.0,1.1528,150000.0,INLAND
3011,,True,5,24.0,806.0,168.0,323.0,136.0,3.5,113900.0,INLAND
3012,,True,5,18.0,3278.0,762.0,1338.0,550.0,2.9891,116500.0,INLAND
3013,,True,5,30.0,2817.0,604.0,1089.0,412.0,3.1364,123500.0,INLAND
3014,,True,5,6.0,8733.0,1600.0,2006.0,736.0,4.5724,168400.0,INLAND
3015,,True,5,14.0,4054.0,787.0,1581.0,579.0,3.0882,148200.0,INLAND
3016,,True,5,8.0,508.0,111.0,229.0,84.0,4.0332,128300.0,INLAND
3017,,True,5,21.0,2213.0,458.0,1250.0,440.0,2.9187,52100.0,INLAND
3018,,True,5,45.0,973.0,183.0,500.0,177.0,2.6389,30000.0,INLAND
3019,,True,5,26.0,890.0,172.0,483.0,170.0,4.15,68200.0,INLAND
3020,,True,5,23.0,3827.0,696.0,1993.0,617.0,3.0742,57900.0,INLAND
3021,,True,5,36.0,116.0,20.0,39.0,18.0,3.125,37500.0,INLAND
3022,,True,5,34.0,3437.0,696.0,1783.0,608.0,2.3912,52900.0,INLAND
3023,,True,5,40.0,4164.0,812.0,1998.0,773.0,2.8323,50800.0,INLAND
3024,,True,5,30.0,2943.0,,1565.0,584.0,2.5313,45800.0,INLAND
3025,,True,5,19.0,4190.0,690.0,1973.0,702.0,3.9929,88300.0,INLAND
3026,,True,5,33.0,5050.0,964.0,2293.0,919.0,3.1592,75400.0,INLAND
3027,,True,5,34.0,1440.0,309.0,808.0,294.0,2.3013,26600.0,INLAND
3028,,True,5,46.0,2745.0,543.0,1423.0,482.0,2.1955,26900.0,INLAND
3029,,True,5,44.0,4599.0,877.0,2140.0,831.0,2.9952,63800.0,INLAND
3030,,True,5,32.0,2167.0,421.0,1301.0,394.0,1.9718,69800.0,INLAND
3031,,True,5,24.0,2585.0,480.0,1442.0,424.0,2.8452,104700.0,INLAND
3032,,True,5,12.0,5589.0,941.0,3018.0,917.0,4.4561,96900.0,INLAND
3033,,True,5,22.0,984.0,176.0,451.0,170.0,3.25,88900.0,INLAND
3034,,True,5,13.0,1264.0,202.0,552.0,187.0,4.5903,94300.0,INLAND
3035,,True,5,12.0,2835.0,471.0,1399.0,413.0,4.4125,149000.0,INLAND
3036,,True,5,6.0,7383.0,1095.0,3415.0,1059.0,5.3119,157300.0,INLAND
3037,,True,5,18.0,1521.0,269.0,706.0,279.0,4.4196,121000.0,INLAND
3038,,True,5,37.0,2044.0,394.0,894.0,359.0,2.9453,82800.0,INLAND
3039,,True,5,13.0,4527.0,713.0,2170.0,671.0,4.8266,146200.0,INLAND
3040,,True,5,36.0,1253.0,259.0,932.0,249.0,2.1635,110400.0,INLAND
3041,,True,5,36.0,786.0,194.0,573.0,134.0,2.2321,37500.0,INLAND
